	device_time_stamp	system_time_stamp	UTC	left_gaze_point_on_display_area_x	left_gaze_point_on_display_area_y	left_gaze_point_in_user_coordinate_system_x	left_gaze_point_in_user_coordinate_system_y	left_gaze_point_in_user_coordinate_system_z	left_gaze_origin_in_trackbox_coordinate_system_x	left_gaze_origin_in_trackbox_coordinate_system_y	left_gaze_origin_in_trackbox_coordinate_system_z	left_gaze_origin_in_user_coordinate_system_x	left_gaze_origin_in_user_coordinate_system_y	left_gaze_origin_in_user_coordinate_system_z	left_pupil_diameter	left_pupil_validity	left_gaze_origin_validity	left_gaze_point_validity	right_gaze_point_on_display_area_x	right_gaze_point_on_display_area_y	right_gaze_point_in_user_coordinate_system_x	right_gaze_point_in_user_coordinate_system_y	right_gaze_point_in_user_coordinate_system_z	right_gaze_origin_in_trackbox_coordinate_system_x	right_gaze_origin_in_trackbox_coordinate_system_y	right_gaze_origin_in_trackbox_coordinate_system_z	right_gaze_origin_in_user_coordinate_system_x	right_gaze_origin_in_user_coordinate_system_y	right_gaze_origin_in_user_coordinate_system_z	right_pupil_diameter	right_pupil_validity	right_gaze_origin_validity	right_gaze_point_validity
48	3983110558	222142391461	1636632216.8769956	0.5679391622543335	0.5275126695632935	25.171295166015625	143.7083282470703	44.508628845214844	0.5441639423370361	0.43786975741386414	0.27087077498435974	-17.96955680847168	25.279733657836914	581.26123046875	3.2421722412109375	1	1	1	0.6288331747055054	0.5608779191970825	47.99455261230469	134.49317932128906	40.59703063964844	0.3861900568008423	0.4454509913921356	0.23399068415164948	45.425880432128906	21.7725887298584	570.1972045898438	3.313934326171875	1	1	1
49	3983118888	222142399795	1636632216.8851438	0.5679147243499756	0.5276946425437927	25.162124633789062	143.65806579589844	44.48729705810547	0.5440084934234619	0.43784835934638977	0.27054524421691895	-17.903291702270508	25.284189224243164	581.16357421875		0	1	1													0	0	0
50	3983127232	222142408145	1636632216.8935895	0.571563720703125	0.5263713598251343	26.52978515625	144.02354431152344	44.642433166503906	0.5441020727157593	0.4378409683704376	0.27044108510017395	-17.94038963317871	25.28584098815918	581.13232421875		0	1	1	0.6250401735305786	0.5676762461662292	46.57292175292969	132.6155548095703	39.800018310546875	0.38612428307533264	0.4454808831214905	0.23375895619392395	45.44658660888672	21.757999420166016	570.127685546875		0	1	1
51	3983135555	222142416475	1636632216.902501	0.5713297724723816	0.5394270420074463	26.442092895507812	140.41769409179688	43.111839294433594	0.5439587831497192	0.43775615096092224	0.27040281891822815	-17.88176727294922	25.319841384887695	581.120849609375	3.32830810546875	1	1	1	0.6148198843002319	0.5700652599334717	42.74232482910156	131.9557342529297	39.51994323730469	0.3858787417411804	0.44542157649993896	0.23387044668197632	45.54726028442383	21.78295135498047	570.1611328125	3.3802337646484375	1	1	1
52	3983143896	222142424822	1636632216.910648	0.5682245492935181	0.533443033695221	25.27825927734375	142.07041931152344	43.81338119506836	0.5438339114189148	0.4377478361129761	0.269955039024353	-17.826845169067383	25.317373275756836	580.9865112304688		0	1	1	0.6143018007278442	0.5455136299133301	42.54814147949219	138.7366485595703	42.39827346801758	0.38571280241012573	0.44545310735702515	0.23392680287361145	45.614837646484375	21.771013259887695	570.1780395507812		0	1	1
53	3983152219	222142433150	1636632216.918369	0.5701939463615417	0.5382540225982666	26.016387939453125	140.74168395996094	43.249359130859375	0.5439501404762268	0.437717080116272	0.2697637975215912	-17.872331619262695	25.327377319335938	580.9291381835938		0	1	1	0.6143018007278442	0.5455136299133301	42.54814147949219	138.7366485595703	42.39827346801758	0.385819673538208	0.44543272256851196	0.23427653312683105	45.580562591552734	21.78314971923828	570.282958984375		0	1	1
54	3983160564	222142441502	1636632216.9274025	0.5707428455352783	0.5280700325965881	26.222122192382812	143.5543975830078	44.44328689575195	0.5438308119773865	0.4376358389854431	0.2696292996406555	-17.82257080078125	25.358644485473633	580.8887939453125	3.2555389404296875	1	1	1	0.6214384436607361	0.554149329662323	45.22297668457031	136.35154724121094	41.3858642578125	0.38560056686401367	0.44531115889549255	0.2343571037054062	45.66997146606445	21.832605361938477	570.30712890625	3.3663177490234375	1	1	1
55	3983168882	222142449819	1636632216.9351802	0.5677527189254761	0.5323407649993896	25.101409912109375	142.37486267089844	43.942604064941406	0.543725848197937	0.43759286403656006	0.2691155970096588	-17.775182723999023	25.369394302368164	580.7346801757812		0	1	1	0.622251033782959	0.5551773309707642	45.52754211425781	136.067626953125	41.265342712402344	0.385568767786026	0.4453692138195038	0.23372334241867065	45.66743469238281	21.802160263061523	570.1170043945312		0	1	1
56	3983177216	222142458152	1636632216.943299	0.5677295327186584	0.5322743058204651	25.09271240234375	142.39321899414062	43.95039749145508	0.5438435673713684	0.43755385279655457	0.2688647508621216	-17.820728302001953	25.3819637298584	580.659423828125		0	1	1	0.622251033782959	0.5551773309707642	45.52754211425781	136.067626953125	41.265342712402344	0.38565582036972046	0.44532161951065063	0.23326395452022552	45.62165832519531	21.815874099731445	569.9791870117188		0	1	1
57	3983185562	222142466498	1636632216.9529479	0.5661367177963257	0.5383388996124268	24.4957275390625	140.71823120117188	43.239410400390625	0.5436916351318359	0.43741127848625183	0.268694669008255	-17.75739860534668	25.43767547607422	580.6083984375	3.3003387451171875	1	1	1	0.6142518520355225	0.5820552706718445	42.5294189453125	128.6442108154297	38.114288330078125	0.3853704035282135	0.44518405199050903	0.23290914297103882	45.72699737548828	21.866680145263672	569.8727416992188	3.4788818359375	1	1	1
